Encoding,Horizon,Problem,counter wrac1_y_wrbc1,counter wrbc1_b_wrcc1,counter wrcc1_x_wrdc1,counter wrdc1_b_wrec1,counter wrec1_y_wrfc1,Total
clingcon,840,./heu_105/result/Instancesv2_round/sippv2/fixlen4/30noon/p02[count=350]_OPT_dhxplink_840.txt,26283120,17913600,,,,44196720
clingcon,840,./heu_105/result/Instancesv2_round/sippv2/fixlen4/30noon/p01[count=350]_OPT_dhxplink_840.txt,26283120,,,,,26283120
clingcon,840,./heu_105/result/Instancesv2_round/random/fixlen4/muse/p03[count=350]_OPT_dhxplink_840.txt,19506300,12303400,16123100,,,47932800
clingcon,840,./heu_105/result/Instancesv2_round/random/fixlen4/muse/p04[count=350]_OPT_dhxplink_840.txt,19506300,12303400,16123100,27893400,,75826200
clingcon,840,./heu_105/result/Instancesv2_round/random/fixlen4/muse/p05[count=350]_OPT_dhxplink_840.txt,19506300,12303400,16123100,27844800,31982200,107759800
clingcon,840,./heu_105/result/Instancesv2_round/random/fixlen4/muse/p02[count=350]_OPT_dhxplink_840.txt,19506300,12303400,,,,31809700
clingcon,840,./heu_105/result/Instancesv2_round/random/fixlen4/muse/p01[count=350]_OPT_dhxplink_840.txt,19248300,,,,,19248300
clingcon,840,./heu_105/result/Instancesv2_round/sipp/fixlen4/muse/p03[count=350]_OPT_dhxplink_840.txt,23963600,16499300,20326200,,,60789100
clingcon,840,./heu_105/result/Instancesv2_round/sipp/fixlen4/muse/p04[count=350]_OPT_dhxplink_840.txt,23963600,16499300,20326200,32828900,,93618000
clingcon,840,./heu_105/result/Instancesv2_round/sipp/fixlen4/muse/p05[count=350]_OPT_dhxplink_840.txt,23963600,16499300,20326200,33157300,37338200,131284600
clingcon,840,./heu_105/result/Instancesv2_round/sipp/fixlen4/muse/p02[count=350]_OPT_dhxplink_840.txt,23963600,16499300,,,,40462900
clingcon,840,./heu_105/result/Instancesv2_round/sipp/fixlen4/muse/p01[count=350]_OPT_dhxplink_840.txt,23783900,,,,,23783900
clingcon,840,./heu_105/result/Instancesv2_round/sippv2/fixlen4/muse/p03[count=350]_OPT_dhxplink_840.txt,23649700,16192800,19952400,,,59794900
clingcon,840,./heu_105/result/Instancesv2_round/sippv2/fixlen4/muse/p04[count=350]_OPT_dhxplink_840.txt,23649700,16192800,19952400,32828900,,92623800
clingcon,840,./heu_105/result/Instancesv2_round/sippv2/fixlen4/muse/p05[count=350]_OPT_dhxplink_840.txt,23649700,16192800,19952400,32828900,37008600,129632400
clingcon,840,./heu_105/result/Instancesv2_round/sippv2/fixlen4/muse/p02[count=350]_OPT_dhxplink_840.txt,23649700,16192800,,,,39842500
clingcon,840,./heu_105/result/Instancesv2_round/sippv2/fixlen4/muse/p01[count=350]_OPT_dhxplink_840.txt,23099400,,,,,23099400
clingcon,900,./heu_105/result/Instancesv2_round/random/fixlen4/26eve/p03[count=350]_OPT_dhxplink_900.txt,23360540,14688000,15730740,,,53779280
